latitude,longitude
-33.36230922980191,-70.72245099639106
-33.61113181101827,-70.57193829063748
-33.35865246798099,-70.72928556613763
-33.358889408496815,-70.71355843594617
-33.34824726835872,-70.72737492977433
-33.515230732746915,-70.80938542541875
-33.51297637155749,-70.63847018731492
-33.395336790973424,-70.75429562376462
-33.53764751537312,-70.58035084432373
-33.59884861798322,-70.53025933840358
-33.503411121010465,-70.74762163097348
-33.331296326773455,-70.69384020925621
-33.610304556298296,-70.57784903780544
-33.52864117568695,-70.80251792998497
-33.54168109761035,-70.77817355383344
-33.445361441262776,-70.5348084862409
-33.42685095657802,-70.60716200028752
-33.52874680440996,-70.75912761433013
-33.31750686337859,-70.56782982513484
-33.60956380317281,-70.5136127704359
-33.49877739746556,-70.77400945386331
-33.46146339739033,-70.61667228900748
-33.50006007928847,-70.77786302378766
-33.426911680948145,-70.75104067174763
-33.43177410925589,-70.66425162618769
-33.516835619962826,-70.55460375781725
-33.48844847369485,-70.6223943607991
-33.629028907259226,-70.52126703672526
-33.614473257373,-70.64472735357003
-33.521969318306525,-70.69382108493879
-33.46990468391221,-70.67967405476965
-33.475489335823305,-70.52147653460864
-33.36286472186408,-70.67367190719452
-33.47752332303316,-70.73372658565299
-33.315370854432835,-70.71816995534925
-33.53449994480335,-70.58577337727706
-33.43143176371789,-70.51656137492856
-33.42701582806894,-70.79158181442924
-33.632031524430566,-70.62485760738889
-33.35681516188242,-70.78291050640334
-33.541009688094476,-70.6753081606107
-33.52966754043115,-70.48919221930358
-33.492689361219846,-70.65554799134216
-33.54897941733365,-70.805911088185
-33.50977872744438,-70.61029283663778
-33.623092727337124,-70.50205018187327
-33.58556662164412,-70.73295942380298
-33.405304839533514,-70.62570562013491
-33.42723948048929,-70.66348513752506
-33.62158503919711,-70.67627617091037
-33.33419921433421,-70.6462852583604
-33.491950079433714,-70.56802343786173
-33.478397659962894,-70.69095492703234
-33.57258873480517,-70.51737710908361
-33.56619329045744,-70.52297962703064
-33.301058644662724,-70.5836056135234
-33.45377611314088,-70.51398534446652
-33.48305028681063,-70.62628174048153
-33.5735635378336,-70.61142709059571
-33.58852945219083,-70.72679742197309
-33.52870393512685,-70.68278535570138
-33.51954969012115,-70.7193843463623
-33.45214329573858,-70.7773454794168
-33.52378155454933,-70.68004217193969
-33.31313237893113,-70.62940245979576
-33.342253711095424,-70.75807678986264
-33.459647544742396,-70.8150273635093
-33.38884004295462,-70.76513024432462
-33.5860781678361,-70.54950397695299
-33.420507399279515,-70.71918619283204
-33.57687019368143,-70.60982345169492
-33.40209349296927,-70.63533379940752
-33.49941116580755,-70.77875916880872
-33.414098411066185,-70.66044150808548
-33.478284302844884,-70.80527164571255
-33.459337985963884,-70.70912589135845
-33.570384266504554,-70.64219081876536
-33.53467185273039,-70.58135774792622
-33.46460102753941,-70.79564999486782
-33.352336468354345,-70.6533778240558
-33.46260204304532,-70.73552572756402
-33.51442118515589,-70.56576444625892
-33.448257589915315,-70.53659222270653
-33.542347947634234,-70.48409961044449
-33.404326671667185,-70.55380953119972
-33.35539988828329,-70.56358593428602
-33.55819629010591,-70.737768181149
-33.48314581663076,-70.54345806989899
-33.61506977720717,-70.53835967971634
-33.414111388015236,-70.58175921896952
-33.51589908254705,-70.61281391419556
-33.43483986217971,-70.60236060159578
-33.433164437198705,-70.55396591990281
-33.60194052637234,-70.55870211618252
-33.31610811769531,-70.6952062523175
-33.49342386946226,-70.67520726984307
-33.39009346245727,-70.68966053883567
-33.638726642273944,-70.48590673831504
-33.504327924293946,-70.77752450839203
-33.33667602079053,-70.70985103547417
-33.434560559335544,-70.78104377707194
-33.391232688991586,-70.63922658778523
-33.62872313791143,-70.6529267916724
-33.49691274784756,-70.6287625096158
-33.514906337505934,-70.61245748695394
-33.59467524353081,-70.80567844224254
-33.63123087174112,-70.75671504226382
-33.340002932169384,-70.69268718151113
-33.40588667748125,-70.50811855837881
-33.49185922275688,-70.5007549191865
-33.34343831784255,-70.50547825706288
-33.36445718557327,-70.57977621117848
-33.63494513884629,-70.77880574723936
-33.52993508203845,-70.79432414729784
-33.406803288986175,-70.76603528971648
-33.37065425838777,-70.49390623202311
-33.424758223641696,-70.65209466390317
-33.449474099946954,-70.76462837237573
-33.30295866881279,-70.6382403614183
-33.5838292331997,-70.59383635787489
-33.50288426812067,-70.64961676361571
-33.640019877338034,-70.73517836376016
-33.497278340364566,-70.51089497661538
-33.38525699582483,-70.75248438838585
-33.42604428987081,-70.62050486840836
-33.627666297707876,-70.47756443907329
-33.51358313558316,-70.5529703743573
-33.561956172135694,-70.65026495026547
-33.593783867365616,-70.81353431996867
-33.621772237412706,-70.70187978506374
-33.45056585344124,-70.4743037893214
-33.35224592863366,-70.72511028719305
-33.42678909059381,-70.58975840877207
-33.42035927230588,-70.77423384178452
-33.488367914417616,-70.7819162370058
-33.390897582375246,-70.62691063195395
-33.6159960682277,-70.72411840047953
-33.54429872395216,-70.52457275300333
-33.32875350721864,-70.48825909247373
-33.42237575401745,-70.74167421859335
-33.55287536247612,-70.56271927538599
-33.596149406052405,-70.66343703618088
-33.322513659425326,-70.71728630712093
-33.594776028631266,-70.73313707073316
-33.46479190318114,-70.59798800219025
-33.58755696430558,-70.64699197939808
-33.45195649231924,-70.4930673183247
-33.48010306547267,-70.72039670420108
-33.33622573258879,-70.56348924444781
-33.51453887338003,-70.6231290901012
-33.57625072599431,-70.73083388808429
-33.34944258364649,-70.75954234318799
-33.479269044247836,-70.55615560487888
-33.47209759670837,-70.57857472761826
-33.304575144965575,-70.76458039279025
-33.39094800140845,-70.80910644190958
-33.592311867501635,-70.47836127732135
-33.404685123790344,-70.47212217849508
-33.30913515892752,-70.55760627373789
-33.47041511730522,-70.64304690728066
-33.47079448407068,-70.6626273332485
-33.57445300827217,-70.61515935419978
-33.46947528594901,-70.6039799160168
-33.55694238158298,-70.81448907661428
-33.33347520069997,-70.65773287782916
-33.32284904976365,-70.47911027938352
-33.55288835225388,-70.7161421150152
-33.428600184044015,-70.47252489631892
-33.535998614193915,-70.51676656577573
-33.477842466497734,-70.78798904712706
-33.54697649368022,-70.66788703531988
-33.36981920628432,-70.70677577481347
-33.623731585722815,-70.81960229515276
-33.60585996762981,-70.62317851074796
-33.36952772491714,-70.6324837384699
-33.45092352986503,-70.56835218408446
-33.32814496449967,-70.69183968506437
-33.381455060575504,-70.67792960125027
-33.30497322943783,-70.72562148889665
-33.4018562695273,-70.61066434432483
-33.54986453888299,-70.48180630181427
-33.55695881034538,-70.6348754109488
-33.471002058249816,-70.51997527298819
-33.32011085173805,-70.80480719073766
-33.45674969600038,-70.79312578571896
-33.585625850749906,-70.62886514145187
-33.58907506872253,-70.78860259830358
-33.48948347173625,-70.57978164974419
-33.60647856155102,-70.68092598680697
-33.63430597293909,-70.58050251882801
-33.6168006737865,-70.80181655977128
-33.49436493327659,-70.78624841052137
-33.42698061734522,-70.76793013748312
-33.56738240463745,-70.59559232565222
-33.419887797173615,-70.74198710066482
-33.490147979967965,-70.60573907587737
-33.63555759772057,-70.50895272234686
-33.55236983848192,-70.66832556949058
-33.51847715583818,-70.63349297019938
-33.57450769359331,-70.66039146945971
-33.61648873408969,-70.6558292448863
-33.60265758532316,-70.66438591261094
-33.47864008083416,-70.73163858214788
-33.5714093007075,-70.77847552730583
-33.48786750062166,-70.52909165685284
-33.42147289151249,-70.5848631782675
-33.639539688838795,-70.61535540548365
-33.30186522557821,-70.53880924990351
-33.586446355768885,-70.72416160042731
-33.508812019316956,-70.54001428197428
-33.42232484214889,-70.77444175429842
-33.625237464777825,-70.49029578866323
-33.58679313932862,-70.70216760351185
-33.47147289830763,-70.56088755730285
-33.54801484835207,-70.62794120695419
-33.55583357080654,-70.77769621378249
-33.50260455867851,-70.64276578986214
-33.57912805871561,-70.62657827085603
-33.39469836976072,-70.59806357441953
-33.43436907856255,-70.59662407232655
-33.62227386849615,-70.50822997158073
-33.453374392009735,-70.50695849186418
-33.510217161806445,-70.60418596798809
-33.411247544525615,-70.78675848408717
-33.587343894539956,-70.52983027742222
-33.36033362998504,-70.51652207080599
-33.451828080921395,-70.49290117882663
-33.59038214594368,-70.55237181214662
-33.45987841386368,-70.75273957439398
-33.36809962098865,-70.76008523048277
-33.52719322616534,-70.78311795162178
-33.57616584010178,-70.5094664266436
-33.479580951549934,-70.60798801033272
-33.49271448405785,-70.6173314682222
-33.403155448462,-70.52870019269247
-33.38657284802133,-70.74824593368591
-33.42433646056543,-70.5799946004855
-33.32498911429087,-70.57484344485488
-33.59875347410531,-70.53030611861185
-33.441682516557506,-70.50767473081672
-33.34767938235496,-70.76896255730497
-33.353764860357515,-70.48515525871797
-33.37131331672988,-70.51534276160513
-33.395764557555644,-70.62457211751628
-33.59929634116716,-70.55786661481162
-33.549733379056846,-70.68379708943783
-33.369714584219516,-70.67433448570897
-33.33674026133534,-70.65097382903012
-33.451712437089704,-70.8014970218545
-33.40205318376247,-70.50244352708302
-33.46380170987724,-70.67886874243469
-33.51825204409658,-70.48189226503956
-33.514801050611325,-70.55861384169351
-33.59952251510349,-70.54837468695828
-33.45940357832313,-70.481623530653
-33.3895168397517,-70.6866964627511
-33.338199135811244,-70.66925151951317
-33.515111983589186,-70.55377779422427
-33.4095967666696,-70.70003135688157
-33.4667743105131,-70.7746236066057
-33.63538341792112,-70.66402469580974
-33.632852414169434,-70.62567438581237
-33.47670595767966,-70.81706880164955
-33.3457932183247,-70.65821814372326
-33.43857651625062,-70.56059910112462
-33.375909067931545,-70.62415801579363
-33.34386317160767,-70.6861484635362
-33.34194520903791,-70.57874597920744
-33.468001220405135,-70.58074856189124
-33.63353504113956,-70.7861737301623
-33.31214979773508,-70.70534437642917
-33.33228402540891,-70.67090526403985
-33.44136756358431,-70.55396569258335
-33.47977357336387,-70.48039210871845
-33.37936086553251,-70.47991266306425
-33.38032129548957,-70.77239853089209
-33.62179250547517,-70.79851895416655
-33.62448892122622,-70.789745400062
-33.60525117151245,-70.68339243622444
-33.46898954955912,-70.50785864817031
-33.55341111794484,-70.6899996853535
-33.45924309089554,-70.60727493808288
-33.41072508493213,-70.49755247749187
-33.34500346061233,-70.72367319137447
-33.31663893411769,-70.79036724118157
-33.30262649827036,-70.81885595042372
-33.537905891586725,-70.81727495655412
-33.46175062093415,-70.74135733606765
-33.41355715199147,-70.75036360592928
-33.63268892916023,-70.72085738292438
-33.616845454081094,-70.56642692689825
-33.50255633072926,-70.71532695161712
-33.463924658271566,-70.50669665229107
-33.36292561697826,-70.81726534712156
-33.610954510944865,-70.60392494617669
-33.53573776937448,-70.76506281139385
-33.41087446648807,-70.55307961508215
-33.37101693628967,-70.5637236345111
-33.47236109345405,-70.78683134313617
-33.363794736854935,-70.70462629903308
-33.47662816588353,-70.50598820644912
-33.62052365213764,-70.80950291317014
-33.57563711344839,-70.75188851820734
-33.543640241549625,-70.5211279957388
-33.537743855704015,-70.68400977534492
-33.45330771655237,-70.81273601248803
-33.34570422412278,-70.5173038600786
-33.59535481561113,-70.56955946213908
-33.38951132565661,-70.67712962570279
-33.43909347006225,-70.52199290717844
-33.43091255194788,-70.79693809644337
-33.43040932478568,-70.67872074972549
-33.47317242459415,-70.63551045050056
-33.59938513105005,-70.66011614402328
-33.40489107898374,-70.59230035262696
-33.43894617430201,-70.60189771302494
-33.35684579399143,-70.62696227518526
-33.6072546304383,-70.53201113639919
-33.351356020060564,-70.82072011042453
-33.363680738804476,-70.54167727000817
-33.62156398227584,-70.50859897356511
-33.33024491910805,-70.80702042360143
-33.60645353111032,-70.80062332997362
-33.415345545227545,-70.56982962317096
-33.33741053047592,-70.75414808486367
-33.55838444552338,-70.70412715954086
-33.60220178517262,-70.50650057506365
-33.3047190560847,-70.78572685180318
-33.48453596182762,-70.48702652084917
-33.304533521894896,-70.55752822252651
-33.554497656832105,-70.81127958264966
-33.51540836936239,-70.53250040847217
-33.58506288152619,-70.54429590576828
-33.515513258499354,-70.66107200145942
-33.442478729864106,-70.71020251923166
-33.55395589120087,-70.62085438543963
-33.56759021000182,-70.79759615406938
-33.48389220849704,-70.57323479024973
-33.43216363026017,-70.65631302862938
-33.592054078909904,-70.734112840803
-33.323034018589595,-70.49015474845454
-33.42196644046942,-70.70400835702202
-33.63535184518793,-70.57950330984956
-33.45148691913284,-70.57963108082714
-33.58209479238305,-70.47200273749195
-33.52793006490766,-70.55321280708756
-33.621262803300255,-70.66409207817622
-33.328076476045105,-70.60690844958357
-33.624643585341175,-70.52711137599077
-33.53560590227439,-70.68478458502216
-33.54347079420498,-70.63416635796928
-33.5781579643236,-70.74314050050934
-33.5964065247288,-70.56015696388667
-33.606687950655434,-70.60204064856447
-33.353058855872156,-70.47186422066166
-33.47646860322031,-70.47614863534947
-33.42760571546448,-70.58976573865957
-33.42599177977094,-70.54874732479747
-33.31534643122607,-70.5831987938324
-33.40952693201014,-70.53693582402691
-33.50010902993876,-70.76017331067321
-33.34113199302858,-70.593513615878
-33.570518523045784,-70.55390316427538
-33.303445112462974,-70.52906213489541
-33.381105244628564,-70.56869697396837
-33.516637956148934,-70.67875077449743
-33.40240360371075,-70.66057161802172
-33.635754988791334,-70.74138045773192
-33.31817177570903,-70.48575503092584
-33.38192372092502,-70.69590933899637
-33.377011911765265,-70.62429017619861
-33.53308375087104,-70.56329267830473
-33.599453662791944,-70.66808487523494
-33.401166861255845,-70.71395117410735
-33.58810243580452,-70.81608014890338
-33.56402759808062,-70.74123443921728
-33.39383532251428,-70.81085245548617
-33.36736711377636,-70.52935307240158
-33.4901879571162,-70.67086063673392
-33.423312168284305,-70.61896917990373
-33.51073104573465,-70.52172818536907
-33.447725389776544,-70.7725776771839
-33.47158004121545,-70.76806239794288
-33.5648440407031,-70.7456197327029
-33.31927928800506,-70.74256793709377
-33.470826563586066,-70.61378420598041
-33.30426671779734,-70.55530638680594
-33.55666922085191,-70.81947021035695
-33.303783406129774,-70.67427254390167
-33.54537502958423,-70.78384109019301
-33.597975490719264,-70.56801967730395
-33.51318283313721,-70.6486122660894
-33.390042572162216,-70.49612798570776
-33.50465110945782,-70.47713073121592
-33.512798380529006,-70.74637491091164
-33.57009641388186,-70.53928975878658
-33.44586753206278,-70.60161911071022
-33.455267813217674,-70.65601202652228
-33.5680211220206,-70.6435379197045
-33.54029287914523,-70.66988254020613
-33.406352272310755,-70.77186048430339
-33.574942951050936,-70.47230800276974
-33.63324866552667,-70.57641228348194
-33.326010045677094,-70.57446797425996
-33.340253270925025,-70.52725115123494
-33.40024957759589,-70.74398159452615
-33.32003194747477,-70.50893080261478
-33.3362578588325,-70.69005994999725
-33.56996303026978,-70.5742361691924
-33.313953741699486,-70.52358079037295
-33.56968300094551,-70.7658653431142
-33.58157660944047,-70.70261223840177
-33.61851421155965,-70.50440813549312
-33.48474960787149,-70.72300695293404
-33.39014279368333,-70.74419077149525
-33.41507766833173,-70.49445035773458
-33.35953382241209,-70.62169461936169
-33.484071351834366,-70.51732420885591
-33.39981791361597,-70.7578749711353
-33.58320183484792,-70.49179940420674
-33.48327345026896,-70.64672791082324
-33.4475632554701,-70.7948559498518
-33.56271971662438,-70.72516368838063
-33.31533989617034,-70.67365847160939
-33.54877160005842,-70.56769831982673
-33.44882729260049,-70.68054368318153
-33.62677111330469,-70.63578268210138
-33.41291272271464,-70.70477264314559
-33.46676734716842,-70.62761842740855
-33.36377865630756,-70.55734975320915
-33.618975206046755,-70.62520272562573
-33.63340004125287,-70.59780374201797
-33.35327647687373,-70.7746773486539
-33.549326975034084,-70.78080462516607
-33.54981863629929,-70.5350246518619
-33.485691213962994,-70.70745443346858
-33.51418399797562,-70.63824438399061
-33.47652257026536,-70.50711657271093
-33.43954974600675,-70.56857954743687
-33.31662429174346,-70.74639444773294
-33.465699871990616,-70.56541704094163
-33.53358194687701,-70.74174508047408
-33.381029582374154,-70.72236940368838
-33.32579428075943,-70.7564489736993
-33.43317151540519,-70.52362268000911
-33.48604911149168,-70.59134528940923
-33.561718162022494,-70.49173613087956
-33.60609530681315,-70.62739897416026
-33.608935507975545,-70.63298948694352
-33.60660124390231,-70.77645924645438
-33.49708551370876,-70.565031226708
-33.64032271618141,-70.65426105863439
-33.592380615699255,-70.57248269928802
-33.38852498610303,-70.53697432920633
-33.4630009358844,-70.76711642866454
-33.49905864432054,-70.68229927047474
-33.54587411218152,-70.4936094496228
-33.6397329732635,-70.72560128639938
-33.50374592491361,-70.75280902014296
-33.39777408422475,-70.56998836442303
-33.6092827539605,-70.48520451148417
-33.40526974035227,-70.5406604253005
-33.58244569125286,-70.71790842457325
-33.30778942234453,-70.52610287303088
-33.34214123952847,-70.60071972034336
-33.50906639288058,-70.76715529468068
-33.32648326948854,-70.73435185306353
-33.51365069031969,-70.71848640243164
-33.30521709808274,-70.62042611849371
-33.377392950014666,-70.63374643478579
-33.36436478011286,-70.68362581374649
-33.51335359369043,-70.51438556202206
-33.34241810526849,-70.816084432506
-33.40428888527472,-70.52511549795301
-33.61786823741656,-70.60133149715108
-33.565597189450585,-70.62213648531139
-33.5095065306214,-70.63796632008479
-33.319905230319335,-70.49341788760398
-33.4844178045668,-70.62897349938513
-33.49523902715925,-70.80372579762948
-33.34464200205893,-70.79237368504671
-33.6266292818224,-70.79560110957713
-33.61005503258163,-70.50667304655673
-33.3577853281992,-70.76684157823759
-33.55740069593742,-70.54949477941258
-33.4494827473359,-70.77460121885358
-33.318735476332535,-70.53681286734361
-33.53405933527232,-70.67199797727746
-33.313273630536074,-70.79549595089622
-33.54447949931425,-70.7308019085428
-33.311044492608374,-70.58900973178923
-33.31900933592197,-70.61314033028619
-33.353420560769514,-70.66541404258007
-33.3198427189115,-70.68111817687047
-33.576831048922394,-70.64784199613597
-33.5459212673036,-70.60926020362625
-33.37642722805386,-70.64164418801401
-33.325834590941724,-70.69769270380927
-33.626685312736186,-70.65890405824233
-33.545212563317214,-70.48992379994142
-33.52768613619639,-70.79805826821952
-33.33016768960354,-70.7370542461783
-33.44410094396356,-70.79021961956751
-33.49845711209725,-70.63853792969776
-33.58979145560835,-70.54207290926034
-33.35659037667833,-70.47387758879502
-33.525479016852714,-70.63286670216831
-33.35024627593736,-70.70479161308589
-33.36621374911099,-70.63102123625774
-33.41602158485069,-70.72990326907225
-33.51376693167975,-70.652043337529
-33.385256076561845,-70.58845395218698
-33.60072922933012,-70.65089232116063
-33.53018307458563,-70.61447577724803
-33.35159961721331,-70.58418394328896
-33.36832751584116,-70.4900294132802
-33.63151567274387,-70.76301044984505
-33.36802077994533,-70.57106958471594
-33.621552579223945,-70.62143360725898
-33.53108046722301,-70.75833394178808
-33.61765138151819,-70.79161711477225
-33.52642798931924,-70.56277423803199
-33.618473675717134,-70.74386380834767
-33.473827749475795,-70.73063275684665
-33.33778570594913,-70.72017944372269
-33.49007278948049,-70.67658224073816
-33.54998007321955,-70.48992973921169
-33.44304250115008,-70.6076187799034
-33.426580270091144,-70.50422662958923
-33.56571113668305,-70.71066268857196
-33.58418894317523,-70.52868832054084
-33.63231561097079,-70.6514379898835
-33.362054794394865,-70.73706219897474
-33.38858995830179,-70.4750051706227
-33.385154734993655,-70.58004200182613
-33.472326580208396,-70.63913910180511
-33.385194116432906,-70.58764044474327
-33.32896336372514,-70.79608062259057
-33.42153611787528,-70.59341825864699
-33.560766678281084,-70.54047357934004
-33.51464293484168,-70.7628685746477
-33.329527580065395,-70.81439791119993
-33.54604973656598,-70.55446658149584
-33.562621612562495,-70.68785436215785
-33.44247801498473,-70.70624657698431
-33.5352119598732,-70.5359002677894
-33.31308798729977,-70.78682751455648
-33.39986169346101,-70.49203999542529
-33.412774925858756,-70.47510048874243
-33.528640579221204,-70.74063892657684
-33.60516900661903,-70.75971707436622
-33.41764171498742,-70.51375116424276
-33.52033422734653,-70.80530297183026
-33.350539741652874,-70.76506750542622
-33.54050513950731,-70.73416843884283
-33.33535832668389,-70.7123160643613
-33.454519806106795,-70.63507696257736
-33.481479862157464,-70.60664544064127
-33.47016276263914,-70.75751086706386
-33.56422610294754,-70.51336365476693
-33.37848101684032,-70.72893269224026
-33.464911484685814,-70.75055024731628
-33.53559904238597,-70.56564109382528
-33.30680036236984,-70.64121961526011
-33.55523392932392,-70.54144414693745
-33.356979698949374,-70.65333517824509
-33.38428909511437,-70.5273737720268
-33.47736081579487,-70.72028980545453
-33.36340973034407,-70.61123242067184
-33.541133076296305,-70.7185213054105
-33.32005130013922,-70.5988158606905
-33.53486194039544,-70.55322414908724
-33.43870739494049,-70.53392889041261
-33.60331603505686,-70.75211581487636
-33.60793139573431,-70.75827417752082
-33.401105600087874,-70.49549697300039
-33.45757342989485,-70.57822691338569
-33.43539052392672,-70.50048746081643
-33.53612297997873,-70.69694814861657
-33.49462358519667,-70.55623811300039
-33.5262098084583,-70.8074528762581
-33.44519605848536,-70.73043195864442
-33.53730515742742,-70.56348021384946
-33.37090316601525,-70.55314321887002
-33.4132282418175,-70.6094486797065
-33.363163947307775,-70.74465160289505
-33.62148902200963,-70.74605536529548
-33.51904210212312,-70.52499525786745
-33.35876664131305,-70.78251164205709
-33.322663777095904,-70.6671822102418
-33.42766278744996,-70.80254109082695
-33.43382834154013,-70.78910405216477
-33.39557532971421,-70.67285493206457
-33.54365585376089,-70.79458732285232
-33.509620549054915,-70.66022044914388
-33.5622093896946,-70.58450239885751
-33.39252121061128,-70.68103289922716
-33.434122423755454,-70.67691672794275
-33.609712406705405,-70.64814978712059
-33.55108457295803,-70.79627717020816
-33.60212069384066,-70.5410971208432
-33.39739196757643,-70.56741027727928
-33.46851885423602,-70.80517260719974
-33.57328638339762,-70.64154340835461
-33.589979093687724,-70.57283962229158
-33.36540050154404,-70.68127012012376
-33.36161748074011,-70.5096082333586
-33.39448910530309,-70.58773558488224
-33.302926804839835,-70.54473094754334
-33.37113235860183,-70.5364793711942
-33.4621772170716,-70.51456924966386
-33.40974828550645,-70.76905677111047
-33.49607597822304,-70.80469030045298
-33.626176353254095,-70.73693434152645
-33.487920350783696,-70.74064467456645
-33.36382472552491,-70.8159543438268
-33.397781708058275,-70.71169595439311
-33.31486537679088,-70.64341735225565
-33.499472110774505,-70.69729392447631
-33.59205431690881,-70.81324473288451
-33.34457790484031,-70.54924123153748
-33.59783865933789,-70.57907216161414
-33.569895012854595,-70.8031279198316
-33.51284904925949,-70.80830183617533
-33.3076952168051,-70.6290726807708
-33.604057001581985,-70.81486045076535
-33.60214793709421,-70.56721771422258
-33.4722469828859,-70.80148545610159
-33.57796213964419,-70.54331048475872
-33.579386095296904,-70.49190298573123
-33.57651399713915,-70.77895011574302
-33.38016375561045,-70.81408181022798
-33.390538916734364,-70.66765255972471
-33.52989841168189,-70.5221627567302
-33.556534934226136,-70.49038794079873
-33.32523368507565,-70.56393240446003
-33.447141125256,-70.64690918738279
-33.597985189460225,-70.56177946504819
-33.38633924167976,-70.71635073270596
-33.38712967978206,-70.57521546652276
-33.55849609323369,-70.81169694314
-33.331586702452896,-70.56503570492883
-33.3957649742117,-70.64457904940731
-33.46046279148549,-70.49130103315308
-33.526768214804434,-70.57653982611166
-33.57355497828496,-70.81258370027193
-33.39329751042403,-70.76344928262077
-33.35340126052809,-70.742025663406
-33.44682685547214,-70.80633884316721
-33.57230308987361,-70.59800439859444
-33.62974608296176,-70.52527689300693
-33.49178040348445,-70.60038113419343
-33.33953434761476,-70.79103725478164
-33.40994538272212,-70.7557231832184
-33.51990822455013,-70.59501366174851
-33.31168620113551,-70.51734394709352
-33.614434154529015,-70.50690992759895
-33.55201047110912,-70.51317968273895
-33.34994560431673,-70.49242442768718
-33.53286165452534,-70.74330774756426
-33.56805826738715,-70.48696732162045
-33.32373936028644,-70.53017056236723
-33.4831187772198,-70.4807125396913
-33.51260013451319,-70.66612639892492
-33.41813601883942,-70.57405895996476
-33.4147157993033,-70.79146804826729
-33.5479525334416,-70.79568871594962
-33.37686720369887,-70.79396239321072
-33.515552748020056,-70.63290484998316
-33.568228926138,-70.71558248558503
-33.40150349967848,-70.73739535437012
-33.437962079061805,-70.61001449975564
-33.361257422184636,-70.57752589137105
-33.57177354958607,-70.50133076919438
-33.63163105211447,-70.53697873066479
-33.61091603940347,-70.51426234927341
-33.362990522386845,-70.60990446566566
-33.36750619969553,-70.73812952047325
-33.36003189026848,-70.6948444863719
-33.569386463658525,-70.70570038137447
-33.62695904888713,-70.74144456252195
-33.31945767885039,-70.53621816676484
-33.52465285022267,-70.65101432250695
-33.61765466700403,-70.5608454346661
-33.42688601654198,-70.5246365378072
-33.483388031437485,-70.81543106850312
-33.56371690823335,-70.5972009199068
-33.60883182204238,-70.64813181251384
-33.5644423232552,-70.54849237940826
-33.599804962169806,-70.80439434481427
-33.37381851498846,-70.68390420748443
-33.31444387831591,-70.59266008752734
-33.364218951468324,-70.59419454850833
-33.40174944133792,-70.49299446142975
-33.44473840316055,-70.81353397462064
-33.47644144871491,-70.66889590602862
-33.48859993139706,-70.47748505097228
-33.48910705329873,-70.64931672666627
-33.42728711750894,-70.49735832092564
-33.37633273141458,-70.52438416778224
-33.41789884105678,-70.61811045600129
-33.41037038433048,-70.7974851197334
-33.34473772798889,-70.63065354726606
-33.38888522886645,-70.57484545377488
-33.423325650338576,-70.57717486556533
-33.388782415773484,-70.52714231091548
-33.60182746978417,-70.59104208108846
-33.34823182356358,-70.80297127286823
-33.508327515351546,-70.77441551533627
-33.636218278703105,-70.71486898925053
-33.44298486515398,-70.62421825187909
-33.549032075636454,-70.76111304373565
-33.334030704396376,-70.58306155693228
-33.611106035778135,-70.72528851022436
-33.41403050467247,-70.66882913315014
-33.43577789742632,-70.6565194762385
-33.30522375557771,-70.80743064487409
-33.63974905552326,-70.59638945166539
-33.57642555467028,-70.79688623932108
-33.36715597643014,-70.79181075245722
-33.40336622776402,-70.75644728791926
-33.44829302049727,-70.51687777432656
-33.55837784115833,-70.56367411972326
-33.56619992116175,-70.60283273164667
-33.41335500873778,-70.6810004948105
-33.62141506533989,-70.5408530665731
-33.39494071485337,-70.7847953108483
-33.48378442128438,-70.62148936739064
-33.439578082640416,-70.61864378375775
-33.32954789880801,-70.49072992536084
-33.33327311368702,-70.54333360485396
-33.629791640255284,-70.77175615878647
-33.42111485824963,-70.63354447822105
-33.3520776719154,-70.7117148322242
-33.574426388435626,-70.59173675412762
-33.48130570358744,-70.48302057290827
-33.37716010827973,-70.6029167150992
-33.420731346553005,-70.75815521540814
-33.64142519541973,-70.53696689683308
-33.48939193152827,-70.63113755000266
-33.37289238729752,-70.56536619816988
-33.4939548921197,-70.55001144231585
-33.31803488062719,-70.73079691689665
-33.60643707608904,-70.65028758350631
-33.37901309606745,-70.81101721671814
-33.60923204697988,-70.47911669016273
-33.48051847922973,-70.78253029525636
-33.427563746282125,-70.62251320287412
-33.59095166565185,-70.47493497177885
-33.47434946328354,-70.62822440711977
-33.57747752159719,-70.79938111052644
-33.40295119835972,-70.48094861085148
-33.440009082550276,-70.71652173366505
-33.36432296356518,-70.7856210010338
-33.61983611943247,-70.51494492045902
-33.45789862018857,-70.75993248137792
-33.57470048640742,-70.57701227939813
-33.490962031555675,-70.66002029616989
-33.3377291046279,-70.637778936655
-33.33836176117255,-70.5323263741684
-33.37901753803787,-70.60797173684952
-33.30098583538424,-70.71552324984401
-33.52491028931515,-70.67548193852375
-33.54417697989905,-70.53834443088039
-33.39944017455874,-70.73451970398149
-33.62845258889748,-70.53486471395759
-33.516217511139786,-70.77148089136513
-33.3140470369684,-70.68012263849441
-33.612365457124824,-70.65319141612233
-33.48426482885105,-70.65350294809953
-33.59756310020586,-70.61112188312578
-33.580363031587495,-70.56662159728945
-33.59170114298839,-70.58610101863565
-33.36776138341202,-70.6995971858356
-33.582328301444576,-70.81664716714951
-33.53457538979724,-70.5140218039066
-33.58046339881086,-70.64659057466088
-33.43621920476342,-70.64860621098894
