latitude,longitude
-33.310447754570845,-70.4818204892103
-33.49606884558322,-70.79855597764201
-33.499099190112396,-70.63701248044248
-33.34293593821856,-70.80488600474239
-33.33742999541861,-70.51344390315343
-33.38732311730212,-70.60671363356138
-33.38683943298404,-70.69355027317327
-33.42134813160063,-70.78509984368702
-33.58806204299557,-70.53273467957189
-33.35825844585153,-70.60609543490038
-33.36555665634995,-70.7229387814086
-33.63411723858748,-70.52976077355774
-33.562406387978974,-70.58650299584956
-33.48984440463692,-70.54278181839888
-33.390661645815214,-70.81134791279501
-33.401282867681275,-70.80819491867945
-33.320543802776214,-70.55526864558999
-33.62954666948889,-70.74250802837018
-33.61844008175369,-70.65788208188415
-33.3967768568993,-70.58852958824775
-33.382151691793055,-70.53394601315402
-33.317663361799795,-70.61290122283268
-33.486427184026944,-70.71110972032265
-33.49252027200937,-70.47757996640705
-33.608123778130306,-70.73266245390838
-33.38695917182407,-70.7666218263319
-33.52954180207551,-70.81673980377896
-33.38798424506392,-70.53163996113717
-33.403759373231566,-70.55201140059381
-33.327970955186174,-70.56317940602281
-33.34451217740467,-70.81994407640231
-33.35184338933776,-70.52505726333675
-33.514604646948065,-70.49554137125311
-33.364990432763804,-70.74924248418392
-33.325132486899136,-70.6221269305307
-33.3876654066537,-70.77343317733347
-33.45409419107351,-70.48290059095183
-33.49982875388276,-70.63952419053507
-33.599031594520795,-70.61377872732074
-33.3016422803715,-70.74577727556823
-33.398854186134464,-70.49667103352654
-33.308743198086695,-70.67181370006344
-33.589320941613025,-70.79641509749231
-33.51439458861121,-70.79534936760858
-33.56420251725066,-70.65495494256139
-33.43910695562918,-70.51189066956327
-33.63389634042286,-70.66012895404401
-33.41859906334412,-70.66844587827457
-33.60166003018378,-70.69597890570945
-33.367074662694264,-70.55103456996362
-33.60769212602147,-70.7956442862716
-33.51428216578741,-70.77699415464228
-33.389381501318546,-70.5916310805463
-33.40512289336936,-70.63224413267206
-33.54301330022618,-70.73423441865141
-33.31445029205552,-70.63131296933945
-33.33763257185459,-70.54306149286654
-33.47479147585684,-70.6022170741048
-33.45367336387866,-70.58223880349595
-33.51891674324662,-70.78396982753094
-33.56790075423946,-70.64214171933693
-33.57475192727125,-70.6401629664075
-33.38771143765389,-70.56056804870717
-33.41017708437734,-70.65663370288125
-33.459897459511566,-70.56627108784588
-33.50539706215359,-70.72846719786297
-33.46070026255637,-70.50251936137742
-33.305046725902216,-70.68324098576053
-33.35414094971451,-70.68681483185203
-33.43510903785693,-70.49741526153237
-33.36390936426389,-70.6876427838397
-33.37798944541901,-70.72633000625386
-33.45904947838734,-70.74351718220979
-33.37045446919615,-70.81677009720308
-33.36172442212877,-70.47615829501723
-33.40297086260229,-70.57974570418162
-33.42105040003142,-70.5965908457904
-33.58979311598449,-70.69516465455735
-33.57000197497024,-70.65226524986439
-33.39365837658202,-70.61486503764397
-33.306038725128246,-70.6332930755624
-33.62950227841568,-70.4915047145147
-33.31116757363353,-70.48265345272571
-33.4525272488937,-70.50805800398616
-33.45122516769128,-70.78196049657997
-33.453665149489545,-70.80857811080357
-33.37094391454094,-70.48778352085284
-33.43342514291905,-70.51825553636374
-33.3407436335025,-70.64026283564691
-33.448888012304444,-70.64738359169279
-33.31156502749653,-70.66557528661312
-33.30187261196152,-70.80100928770439
-33.53256795072148,-70.60754544900352
-33.50646386271608,-70.62864678577237
-33.436912528624084,-70.5112974416836
-33.62567642454538,-70.68415429467146
-33.40026705889502,-70.55907000029909
-33.6206610094167,-70.74157257585436
-33.47611781384581,-70.49102532693797
-33.53448699718378,-70.6788967822437
-33.501335092011054,-70.48853287649736
-33.485160013685835,-70.60237996769354
-33.30930635712676,-70.77823454924578
-33.59055756966307,-70.80348793205056
-33.62672801430735,-70.60989354501663
-33.37018054661501,-70.75858684173556
-33.31514515588476,-70.6330223803978
-33.62523351878242,-70.47409582649578
-33.5396667339556,-70.74153029159505
-33.3835994615181,-70.60612674286938
-33.44992293388825,-70.66112955766329
-33.31858065599995,-70.79553415434697
-33.53470844910688,-70.59200143200962
-33.31965965260781,-70.57583520508184
-33.600600183979786,-70.76698111843382
-33.61572518279221,-70.66798946972453
-33.481477892334034,-70.72440017427044
-33.613509172387126,-70.70150171051863
-33.604223204248584,-70.73052415353936
-33.587973836978215,-70.70126545138602
-33.61250854886678,-70.60641530145733
-33.3079666582707,-70.7770529397799
-33.60182484749168,-70.66777283349847
-33.472376482887114,-70.79415897532758
-33.61543824993339,-70.51124086060594
-33.59946471472736,-70.50411080403501
-33.55564310612467,-70.536914961146
-33.30955783984892,-70.75295567369585
-33.45888682470972,-70.7358374496948
-33.396268068574145,-70.69914478342645
-33.40922291749091,-70.49812778770196
-33.557829405482465,-70.80745207103416
-33.50798616407328,-70.58193198193545
-33.609289103185574,-70.53331868384282
-33.42925577626018,-70.69822419718669
-33.605518427677936,-70.64949776343165
-33.326139133044435,-70.70951893275785
-33.50655074372869,-70.77611397091474
-33.32127005117764,-70.61553889678609
-33.486965689641266,-70.58310421428476
-33.44402476895202,-70.7861614774493
-33.495866287048656,-70.58607279265303
-33.39173673604505,-70.67838974352826
-33.62997468508383,-70.47189952651381
-33.36591070915774,-70.49369918148645
-33.309559704978746,-70.5941596821799
-33.60925335704072,-70.66662227860651
-33.433798730336655,-70.58194076644322
-33.62459462342404,-70.65531864862878
-33.568972634305524,-70.57848609095062
-33.61963667124561,-70.68928783163322
-33.58156475015803,-70.76853303043134
-33.30686304143906,-70.5779032764507
-33.47003937068012,-70.47831260653612
-33.6172209038009,-70.75000701336933
-33.534886592162906,-70.53903629190327
-33.37290274396445,-70.75386767722979
-33.315920845031094,-70.5227223720835
-33.398450023873195,-70.52436928577927
-33.6345228543517,-70.51962207628519
-33.32894745353094,-70.51671031218143
-33.43150566848917,-70.7644338990299
-33.594606592470576,-70.6295493345967
-33.51577758816779,-70.69284951124361
-33.485355761823875,-70.68565446783239
-33.57463502930287,-70.73137370953835
-33.43542025036823,-70.59227353594825
-33.49636380575572,-70.80866351630863
-33.429654642338654,-70.59384497865305
-33.52254362859067,-70.7048583420152
-33.49919081081352,-70.61375766287551
-33.355482596933726,-70.57213207882343
-33.55387653899441,-70.79236358524967
-33.363954324246386,-70.62975035175131
-33.41985687398245,-70.65948987043869
-33.58524589284364,-70.66128720786773
-33.572464099321365,-70.69890690301118
-33.64097076967568,-70.78946151274343
-33.50456525090921,-70.77475040062767
-33.45032016180566,-70.56743230257447
-33.624443558292654,-70.6891379187731
-33.31954525803848,-70.77606535426064
-33.465103996353406,-70.78828848246886
-33.55402464672604,-70.78342813140256
-33.43932579383848,-70.62870834358945
-33.49627183648349,-70.78431343471279
-33.6089995431957,-70.68602451934755
-33.495224448703766,-70.81610609805527
-33.60391844508978,-70.51689511718189
-33.54369338241894,-70.80926720130226
-33.619818517916386,-70.50771404047622
-33.31397796667449,-70.67418831336106
-33.60770353900255,-70.56568879746047
-33.476165387415286,-70.47607107996086
-33.49362666461578,-70.53754557799991
-33.35545120092203,-70.68427485552562
-33.4790678672418,-70.73276595283406
-33.499317108103355,-70.81734026712054
-33.449089180925775,-70.59917761417522
-33.31447268375571,-70.56926968841351
-33.31778720905937,-70.6398467152533
-33.51874019652153,-70.62001278618227
-33.39028432273362,-70.78823936760527
-33.628009445331124,-70.77045377159799
-33.5845610817904,-70.55703093053806
-33.43475270991956,-70.51930527632463
-33.45370514325111,-70.47770716010494
-33.60791184243123,-70.72422912496987
-33.314119582950646,-70.66659118425592
-33.631534454252794,-70.73222007681065
-33.51594956023434,-70.59054529448015
-33.60645623266026,-70.76372067697262
-33.39608137429447,-70.717026223751
-33.54050748366914,-70.58679119259507
-33.60957436865324,-70.54322767986822
-33.410352514012786,-70.61248437832725
-33.56505912289274,-70.48605540006974
-33.430597904974526,-70.65652900167849
-33.540943344460636,-70.71943700528266
-33.60099778620726,-70.64403057021559
-33.3902492216822,-70.57021806261783
-33.376941410626486,-70.81930125073247
-33.51230754276349,-70.80825885953787
